Timestamp,ADC Value,Conductance (µS)
2024-11-20 15:53:34.095834,404,0.7673208448152998
2024-11-20 15:53:35.096938,412,0.7524215230419383
2024-11-20 15:53:36.097956,430,0.7209250351916067
2024-11-20 15:53:37.098816,462,0.6709911686739765
2024-11-20 15:53:38.099702,491,0.6313605759311907
2024-11-20 15:53:39.100512,501,0.6187586464035851
2024-11-20 15:53:40.101379,433,0.715930209275638
2024-11-20 15:53:41.103050,427,0.7259900455055244
2024-11-20 15:53:42.103649,407,0.7616649602914572
2024-11-20 15:53:43.104420,409,0.7579404654879145
2024-11-20 15:53:44.105133,411,0.754252218535578
2024-11-20 15:53:45.106198,412,0.7524215230419383
2024-11-20 15:53:46.107053,417,0.74339974930642
2024-11-20 15:53:47.107712,423,0.7328551492885041
2024-11-20 15:53:48.108339,455,0.6813140393988524
2024-11-20 15:53:49.108914,444,0.6981933234249942
2024-11-20 15:53:50.109581,434,0.7142806122813409
2024-11-20 15:53:51.110243,432,0.7175874432382545
2024-11-20 15:53:52.110834,448,0.6919594976016907
2024-11-20 15:53:53.111417,453,0.6843220278183527
2024-11-20 15:53:54.112179,459,0.6753767022488519
2024-11-20 15:53:55.123026,444,0.6981933234249942
2024-11-20 15:53:56.123884,443,0.6997693695597164
2024-11-20 15:53:57.125104,416,0.7451867546179344
2024-11-20 15:53:58.125688,427,0.7259900455055244
2024-11-20 15:53:59.126257,437,0.7093771188350837
2024-11-20 15:54:00.126906,434,0.7142806122813409
2024-11-20 15:54:01.127579,453,0.6843220278183527
2024-11-20 15:54:02.128244,404,0.7673208448152998
2024-11-20 15:54:03.129011,409,0.7579404654879145
2024-11-20 15:54:04.129585,412,0.7524215230419383
2024-11-20 15:54:05.130222,416,0.7451867546179344
2024-11-20 15:54:06.130799,415,0.7469823719389084
2024-11-20 15:54:07.131373,406,0.7635409680369436
2024-11-20 15:54:08.132038,407,0.7616649602914572
2024-11-20 15:54:09.132966,425,0.7294064443294649
2024-11-20 15:54:10.133806,419,0.7398513280689333
2024-11-20 15:54:11.139264,408,0.7597981485924985
2024-11-20 15:54:12.141570,403,0.7692248521165223
2024-11-20 15:54:13.143275,370,0.837830818174226
2024-11-20 15:54:14.143905,412,0.7524215230419383
2024-11-20 15:54:15.144491,414,0.7487866636747407
2024-11-20 15:54:16.145079,481,0.644486490835506
2024-11-20 15:54:17.145647,487,0.63654625607106
2024-11-20 15:54:18.146233,463,0.6695419533908089
2024-11-20 15:54:19.146815,465,0.6666622222518517
2024-11-20 15:54:20.147469,454,0.6828147208686461
2024-11-20 15:54:21.148388,460,0.6739085019209653
2024-11-20 15:54:22.148974,444,0.6981933234249942
2024-11-20 15:54:23.149552,511,0.606649940088426
2024-11-20 15:54:24.150136,508,0.6102324966127175
2024-11-20 15:54:25.150732,520,0.5961502921809504
2024-11-20 15:54:26.151388,524,0.5915995535140919
2024-11-20 15:54:27.152318,525,0.5904727038754628
2024-11-20 15:54:28.152907,526,0.589350138810969
2024-11-20 15:54:29.153479,526,0.589350138810969
2024-11-20 15:54:30.154064,526,0.589350138810969
2024-11-20 15:54:31.154646,532,0.5827033714653167
2024-11-20 15:54:32.155231,531,0.5838007348732992
2024-11-20 15:54:33.155822,531,0.5838007348732992
2024-11-20 15:54:34.156586,532,0.5827033714653167
2024-11-20 15:54:35.157156,526,0.589350138810969
2024-11-20 15:54:36.157752,518,0.5984520169859987
2024-11-20 15:54:37.158416,521,0.5950060565858437
2024-11-20 15:54:38.159321,525,0.5904727038754628
2024-11-20 15:54:39.160036,518,0.5984520169859987
2024-11-20 15:54:40.160620,521,0.5950060565858437
2024-11-20 15:54:41.161192,521,0.5950060565858437
2024-11-20 15:54:42.161791,521,0.5950060565858437
2024-11-20 15:54:43.162439,516,0.6007715845117985
2024-11-20 15:54:44.163274,521,0.5950060565858437
2024-11-20 15:54:45.163899,386,0.8031023585043747
2024-11-20 15:54:46.164485,512,0.6054650840981236
2024-11-20 15:54:47.165058,518,0.5984520169859987
2024-11-20 15:54:48.165649,403,0.7692248521165223
2024-11-20 15:54:49.166316,425,0.7294064443294649
2024-11-20 15:54:50.167158,505,0.6138576179037316
2024-11-20 15:54:51.167756,510,0.6078394425445649
2024-11-20 15:54:52.168341,505,0.6138576179037316
2024-11-20 15:54:53.169085,513,0.6042848474015069
2024-11-20 15:54:54.169948,516,0.6007715845117985
2024-11-20 15:54:55.170599,520,0.5961502921809504
2024-11-20 15:54:56.171450,520,0.5961502921809504
2024-11-20 15:54:57.172349,518,0.5984520169859987
2024-11-20 15:54:58.173017,520,0.5961502921809504
2024-11-20 15:54:59.173649,520,0.5961502921809504
2024-11-20 15:55:00.174253,508,0.6102324966127175
2024-11-20 15:55:01.174837,514,0.6031092030378805
2024-11-20 15:55:02.175510,512,0.6054650840981236
2024-11-20 15:55:03.176371,511,0.606649940088426
2024-11-20 15:55:04.181005,510,0.6078394425445649
2024-11-20 15:55:05.181581,504,0.6150755818763813
2024-11-20 15:55:06.182170,512,0.6054650840981236
2024-11-20 15:55:07.182766,512,0.6054650840981236
2024-11-20 15:55:08.183461,532,0.5827033714653167
2024-11-20 15:55:09.184497,521,0.5950060565858437
2024-11-20 15:55:10.185096,480,0.6458291623533264
2024-11-20 15:55:11.185676,525,0.5904727038754628
2024-11-20 15:55:12.186295,484,0.6404917654453041
2024-11-20 15:55:13.186883,479,0.6471774399789898
2024-11-20 15:55:14.187471,473,0.6553868251603425
2024-11-20 15:55:15.188081,519,0.5972989371354429
2024-11-20 15:55:16.188683,515,0.6019381242559511
2024-11-20 15:55:17.189255,434,0.7142806122813409
2024-11-20 15:55:18.189838,410,0.7560918441836172
2024-11-20 15:55:19.190501,441,0.7029429044829844
2024-11-20 15:55:20.191338,527,0.5882318339303887
2024-11-20 15:55:21.192002,536,0.5783548639923911
2024-11-20 15:55:22.192589,424,0.7311267299696631
2024-11-20 15:55:23.193166,482,0.6431493905329655
2024-11-20 15:55:24.193748,534,0.5805209745037061
2024-11-20 15:55:25.194421,533,0.581610125719719
2024-11-20 15:55:26.195262,521,0.5950060565858437
2024-11-20 15:55:27.195869,487,0.63654625607106
2024-11-20 15:55:28.196455,516,0.6007715845117985
2024-11-20 15:55:29.197018,512,0.6054650840981236
2024-11-20 15:55:30.197614,505,0.6138576179037316
2024-11-20 15:55:31.199777,486,0.6378560136756329
2024-11-20 15:55:32.200667,459,0.6753767022488519
2024-11-20 15:55:33.201233,486,0.6378560136756329
2024-11-20 15:55:34.201810,516,0.6007715845117985
2024-11-20 15:55:35.202385,514,0.6031092030378805
2024-11-20 15:55:36.202979,509,0.6090336188522231
2024-11-20 15:55:37.203742,499,0.6212386255716649
2024-11-20 15:55:38.207838,518,0.5984520169859987
2024-11-20 15:55:39.208455,515,0.6019381242559511
2024-11-20 15:55:40.209124,505,0.6138576179037316
2024-11-20 15:55:41.209787,507,0.6114361036451256
2024-11-20 15:55:42.210479,508,0.6102324966127175
2024-11-20 15:55:43.211174,504,0.6150755818763813
2024-11-20 15:55:44.212044,500,0.6199961560238326
2024-11-20 15:55:45.212634,502,0.6175260670701038
2024-11-20 15:55:46.213220,498,0.6224860849259775
2024-11-20 15:55:47.213917,498,0.6224860849259775
2024-11-20 15:55:48.214498,518,0.5984520169859987
2024-11-20 15:55:49.215219,524,0.5915995535140919
2024-11-20 15:55:50.216104,522,0.5938662050091273
2024-11-20 15:55:51.216764,515,0.6019381242559511
2024-11-20 15:55:52.239242,518,0.5984520169859987
2024-11-20 15:55:53.240011,518,0.5984520169859987
2024-11-20 15:55:54.240819,521,0.5950060565858437
2024-11-20 15:55:55.241461,521,0.5950060565858437
2024-11-20 15:55:56.242145,512,0.6054650840981236
2024-11-20 15:55:57.242784,524,0.5915995535140919
2024-11-20 15:55:58.243356,472,0.6567753474500485
2024-11-20 15:55:59.244112,512,0.6054650840981236
2024-11-20 15:56:00.244692,524,0.5915995535140919
2024-11-20 15:56:01.245358,526,0.589350138810969
2024-11-20 15:56:02.246210,525,0.5904727038754628
2024-11-20 15:56:03.246994,527,0.5882318339303887
2024-11-20 15:56:04.247773,526,0.589350138810969
2024-11-20 15:56:05.248515,526,0.589350138810969
2024-11-20 15:56:06.249104,523,0.5927307123036173
2024-11-20 15:56:07.249702,524,0.5915995535140919
2024-11-20 15:56:08.250287,522,0.5938662050091273
2024-11-20 15:56:09.250864,512,0.6054650840981236
2024-11-20 15:56:10.251449,521,0.5950060565858437
2024-11-20 15:56:11.252053,525,0.5904727038754628
2024-11-20 15:56:12.252701,521,0.5950060565858437
2024-11-20 15:56:13.253534,526,0.589350138810969
2024-11-20 15:56:14.254088,526,0.589350138810969
2024-11-20 15:56:15.254702,526,0.589350138810969
2024-11-20 15:56:16.255285,502,0.6175260670701038
2024-11-20 15:56:17.255889,519,0.5972989371354429
2024-11-20 15:56:18.256473,532,0.5827033714653167
2024-11-20 15:56:19.257052,536,0.5783548639923911
2024-11-20 15:56:20.257637,537,0.5772778592898253
2024-11-20 15:56:21.258207,532,0.5827033714653167
2024-11-20 15:56:22.258792,533,0.581610125719719
2024-11-20 15:56:23.259418,531,0.5838007348732992
2024-11-20 15:56:24.260306,527,0.5882318339303887
2024-11-20 15:56:25.260894,532,0.5827033714653167
2024-11-20 15:56:26.261667,532,0.5827033714653167
2024-11-20 15:56:27.262431,518,0.5984520169859987
2024-11-20 15:56:28.263187,525,0.5904727038754628
2024-11-20 15:56:29.263999,532,0.5827033714653167
2024-11-20 15:56:30.265046,519,0.5972989371354429
2024-11-20 15:56:31.265632,526,0.589350138810969
2024-11-20 15:56:32.266219,524,0.5915995535140919
2024-11-20 15:56:33.266808,530,0.5849022392510534
2024-11-20 15:56:34.267464,520,0.5961502921809504
2024-11-20 15:56:35.268203,520,0.5961502921809504
2024-11-20 15:56:36.269252,525,0.5904727038754628
2024-11-20 15:56:37.270039,526,0.589350138810969
2024-11-20 15:56:38.270653,525,0.5904727038754628
2024-11-20 15:56:39.271264,524,0.5915995535140919
2024-11-20 15:56:40.271880,520,0.5961502921809504
2024-11-20 15:56:41.272520,530,0.5849022392510534
2024-11-20 15:56:42.273367,526,0.589350138810969
2024-11-20 15:56:43.274039,418,0.7416212941961436
2024-11-20 15:56:44.274636,417,0.74339974930642
2024-11-20 15:56:45.275403,415,0.7469823719389084
2024-11-20 15:56:46.276231,475,0.6526273196953872
2024-11-20 15:56:47.276869,514,0.6031092030378805
2024-11-20 15:56:48.278197,510,0.6078394425445649
2024-11-20 15:56:49.278947,523,0.5927307123036173
2024-11-20 15:56:50.279969,523,0.5927307123036173
2024-11-20 15:56:51.284993,523,0.5927307123036173
2024-11-20 15:56:52.285776,524,0.5915995535140919
2024-11-20 15:56:53.286683,528,0.5871177650282735
2024-11-20 15:56:54.287970,530,0.5849022392510534
2024-11-20 15:56:55.288975,531,0.5838007348732992
2024-11-20 15:56:56.289562,532,0.5827033714653167
2024-11-20 15:56:57.290144,531,0.5838007348732992
2024-11-20 15:56:58.290735,530,0.5849022392510534
2024-11-20 15:56:59.291419,528,0.5871177650282735
2024-11-20 15:57:00.292295,531,0.5838007348732992
2024-11-20 15:57:01.292890,530,0.5849022392510534
2024-11-20 15:57:02.293536,536,0.5783548639923911
2024-11-20 15:57:03.294126,534,0.5805209745037061
2024-11-20 15:57:04.294782,532,0.5827033714653167
2024-11-20 15:57:05.295403,529,0.5860079080822022
2024-11-20 15:57:06.296229,532,0.5827033714653167
2024-11-20 15:57:07.299800,521,0.5950060565858437
2024-11-20 15:57:08.300397,529,0.5860079080822022
2024-11-20 15:57:09.301171,536,0.5783548639923911
2024-11-20 15:57:10.301762,529,0.5860079080822022
2024-11-20 15:57:11.302399,526,0.589350138810969
2024-11-20 15:57:12.303187,523,0.5927307123036173
2024-11-20 15:57:13.303800,512,0.6054650840981236
2024-11-20 15:57:14.304375,529,0.5860079080822022
2024-11-20 15:57:15.304961,533,0.581610125719719
2024-11-20 15:57:16.305546,537,0.5772778592898253
2024-11-20 15:57:17.306166,537,0.5772778592898253
2024-11-20 15:57:18.306971,537,0.5772778592898253
2024-11-20 15:57:19.308074,515,0.6019381242559511
2024-11-20 15:57:20.308795,527,0.5882318339303887
2024-11-20 15:57:21.309461,525,0.5904727038754628
2024-11-20 15:57:22.310204,529,0.5860079080822022
2024-11-20 15:57:23.311102,526,0.589350138810969
2024-11-20 15:57:24.311777,531,0.5838007348732992
2024-11-20 15:57:25.312463,528,0.5871177650282735
2024-11-20 15:57:26.313150,533,0.581610125719719
2024-11-20 15:57:27.313775,537,0.5772778592898253
2024-11-20 15:57:28.315792,538,0.5762048582991437
2024-11-20 15:57:29.316518,542,0.5719524482424547
2024-11-20 15:57:30.317121,538,0.5762048582991437
2024-11-20 15:57:31.317926,532,0.5827033714653167
2024-11-20 15:57:32.318530,530,0.5849022392510534
2024-11-20 15:57:33.324847,535,0.5794358948574316
2024-11-20 15:57:34.325512,532,0.5827033714653167
2024-11-20 15:57:35.326595,534,0.5805209745037061
2024-11-20 15:57:36.327379,533,0.581610125719719
2024-11-20 15:57:37.328003,522,0.5938662050091273
2024-11-20 15:57:38.328677,519,0.5972989371354429
2024-11-20 15:57:39.329259,518,0.5984520169859987
2024-11-20 15:57:40.331876,523,0.5927307123036173
2024-11-20 15:57:41.332920,531,0.5838007348732992
